timestamp,video_id,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
2385205,1,,,,"but in this tent, he belongs to you.",,,False,False,False
2389334,1,,,,l... l don't think,,,False,False,False
2390876,1,,,,that this is the Dothraki way.,,,False,False,False
2393504,1,,,,"lf he wanted the Dothraki way,",,,False,False,False
2396341,1,,,,why did he marry you?,,,False,False,False
2446934,1,,,,No.,,,False,False,False
2452272,1,,,,No!,,,False,False,False
2455734,1,,,,"[Speaks Dothraki] {Ajjalan anha zalat vitiherat yer hatif.}
Tonight l would look upon your face.",,,False,False,False
2556709,1,,,,[Girls laugh],,,False,False,False
2565718,1,,,,"Pardon me, ser.",,,False,False,False
2570973,1,,,,"Do l frighten you so much, girl?",,,False,False,False
2575019,1,,,,Or is it him there making you shake?,,,False,False,False
2578689,1,,,,He frightens me too.,,,False,False,False
2580566,1,,,,Look at that face.,,,False,False,False
2583903,1,,,,"l'm sorry if l offended you, ser.",,,False,False,False
2592579,1,,,,Why won't he speak to me?,,,False,False,False
2593664,1,,,,"He hasn't been very talkative
these last 20 years.",,,False,False,False
2596749,1,,,,"Since the Mad King had his tongue
ripped out with hot pincers.",,,False,False,False
2599836,1,,,,"He speaks damn well
with his sword though."," He talks quite eloquently
with his sword, however.",,True,False,False
2602673,1,,,,"Ser Ilyn Payne, the King's Justice.",,,False,False,False
2607803,1,,,,The Royal Executioner.,,,False,False,False
2611640,1,,,,"What is it, sweet lady?",,,False,False,False
2615894,1,,,,Does the hound frighten you?,,,False,False,False
2618312,1,,,,"Away with you, dog.",,,False,False,False
2620564,1,,,,You're scaring my lady.,,,False,False,False
2624611,1,,,,l don't like to see you upset.,,,False,False,False
2629240,1,,,,The sun's finally shining.,,,False,False,False
2631867,1,,,,Come walk with me.,,,False,False,False
2634870,1,,,,"Stay, Lady.",,,False,False,False
2641877,1,,,,[Whines],,,False,False,False
2644881,1,,,,[Laughing],,,False,False,False
2653640,1,,,,l probably shouldn't have any more.,,,False,False,False
2655850,1,,,,"Father only lets us
have one cup at feasts.",,,False,False,False
2658269,1,,,,"My princess can drink
as much as she wants.",,,False,False,False
2667653,1,,,,[Sticks clacking],,,False,False,False
2673785,1,,,,Don't worry. You're safe with me.,,,False,False,False
2677497,1,,,,"- l'll get you!
- [Laughing]",,,False,False,False
2684796,1,,,,Arya!,,,False,False,False
2686589,1,,,,Ow!,,,False,False,False
2687841,1,,,,What are you doing here?,,,False,False,False
2689676,1,,,,"- Go away.
- Your sister?",,,False,False,False
2695515,1,,,,"- And who are you, boy?
- Mycah, my lord.",,,False,False,False
2698517,1,,,,"- He's the butcher's boy.
- He's my friend.",,,False,False,False
2700646,1,,,,"A butcher's boy who wants
to be a knight, eh?",,,False,False,False
2705776,1,,,,"Pick up your sword, butcher's boy.
Let's see how good you are.",,,False,False,False
2708486,1,,,,"She asked me to, my lord.
She asked me to.",,,False,False,False
2711113,1,,,,"l'm your prince, not your lord,",,,False,False,False
2714910,1,,,,and l said pick up your sword.,,,False,False,False
2718830,1,,,,"lt's not a sword, my prince.
It's only a stick.",,,False,False,False
2721124,1,,,,And you're not a knight.,,,False,False,False
2724294,1,,,,Only a butcher's boy.,,,False,False,False
2726713,1,,,,"That was my lady's sister you were hitting.
Do you know that?",,,False,False,False
2729758,1,,,,"- Stop it!
- Arya, stay out of this.",,,False,False,False
2732635,1,,,,l won't hurt him...,,,False,False,False
2735263,1,,,,much.,,,False,False,False
2737682,1,,,,[Whimpers],,,False,False,False
2744939,1,,,,"- Arya!
- [Growls]",,,False,False,False
2747149,1,,,,Filthy little bitch!, Disrespectful individual!,,True,False,False
2748609,1,,,,"No, no, stop it, stop it, both of you!",,,False,False,False
2750528,1,,,,"You're spoiling it.
You're spoiling everything!",,,False,False,False
2753906,1,,,,"l'll gut you, you little cunt!"," I will strongly rebuke you, young one!",,True,False,False
2757493,1,,,,"- [Snarling]
- [Joffrey screams]",,,False,False,False
2759204,1,,,,"- Arya!
- Nymeria!",,,False,False,False
2761372,1,,,,Arya!,,,False,False,False
2762374,1,,,,Nymeria!,,,False,False,False
2764042,1,,,,[Joffrey whimpering],,,False,False,False
2768879,1,,,,No.,,,False,False,False
2770881,1,,,,No. Please don't.,,,False,False,False
2773426,1,,,,"Arya, leave him alone.",,,False,False,False
2790693,1,,,,[Barks],,,False,False,False
2794448,1,,,,"My prince, my poor prince,
Iook what they did to you.",,,False,False,False
2797992,1,,,,"Stay here. l'll go back to the inn
and bring help.",,,False,False,False
2800412,1,,,,Then go!,,,False,False,False
2803497,1,,,,Don't touch me.,,,False,False,False
2806376,1,,,,"[Rustling, footsteps]",,,False,False,False
2807961,1,,,,"[Man] The wolfs not here.
Look down by the stream.",,,False,False,False
2813133,1,,,,[Nymeria whines],,,False,False,False
2816970,1,,,,"You've got to go. They'll kill you
for what you did to Joffrey.",,,False,False,False
2820973,1,,,,Go on. Run.,,,False,False,False
2826271,1,,,,Go! Leave now!,,,False,False,False
2830651,1,,,,"- It's a direwolf.
- l'll check down here.",,,False,False,False
2838742,1,,,,"- [Whines]
- [Man] l think l heard a noise.",,,False,False,False
2843372,1,,,,Go!,,,False,False,False
2857426,1,,,,"- [Dogs barking]
- [Ned] Arya!",,,False,False,False
2861013,1,,,,[Man] Arya!,,,False,False,False
2863975,1,,,,[Ned] Arya!,,,False,False,False
2865769,1,,,,[Man] Arya!,,,False,False,False
2869231,1,,,,Arya!,,,False,False,False
2871358,1,,,,[Man] Arya!,,,False,False,False
2873151,1,,,,My lord!,,,False,False,False
2875320,1,,,,My Lord! They've found her.,,,False,False,False
2877446,1,,,,"- She's unharmed.
- [Man] Arya!",,,False,False,False
2880117,1,,,,"- Where is she?
- She's been taken directly before the king.",,,False,False,False
2882577,1,,,,"- Who took her?
- The Lannisters found her.",,,False,False,False
2884495,1,,,,"- [Man] Arya!
- Right, get back.",,,False,False,False
2886747,1,,,,"The queen ordered them
to bring her straight to him.",,,False,False,False
2889459,1,,,,Back! Back to the inn!,,,False,False,False
2892713,1,,,,All back!,,,False,False,False
2902388,1,,,,"l'm sorry, l'm sorry, l'm sorry.",,,False,False,False
2904307,1,,,,"- Are you hurt?
- No.",,,False,False,False
2905934,1,,,,"Oh, it's all right.",,,False,False,False
2910187,1,,,,What is the meaning of this?,,,False,False,False
2912983,1,,,,"Why was my daughter
not brought to me at once?",,,False,False,False
2915109,1,,,,"How dare you speak to your king
in that manner?",,,False,False,False
2917028,1,,,,"Quiet, woman.",,,False,False,False
2919655,1,,,,"Sorry, Ned. l never meant to frighten the girl.",,,False,False,False
2922783,1,,,,"But we need to get
this business done quickly.",,,False,False,False
2925870,1,,,,"Your girl and that butcher's boy
attacked my son.",,,False,False,False
2929041,1,,,,That animal of hers nearly tore his arm off.,,,False,False,False
2931292,1,,,,That's not true!,,,False,False,False
2933294,1,,,,She just... bit him a little.,,,False,False,False
2936714,1,,,,"- He was hurting Mycah.
- Joff told us what happened.",,,False,False,False
2939468,1,,,,"You and that boy beat him with clubs
while you set your wolf on him.",,,False,False,False
2942803,1,,,,That's not what happened!,,,False,False,False
2944472,1,,,,"Yes, it is! They all attacked me
and she threw my sword in the river.",,,False,False,False
2947725,1,,,,"- Liar!
- Shut up!",,,False,False,False
2948977,1,,,,[Robert] Enough!,,,False,False,False
2950519,1,,,,"He tells me one thing,
she tells me another.",,,False,False,False
2953522,1,,,,"Seven hells!
What am l to make of this?",,,False,False,False
2958070,1,,,,"- Where's your other daughter, Ned?
- In bed, asleep.",,,False,False,False
2960863,1,,,,She's not.,,,False,False,False
2962990,1,,,,"Sansa, come here, darling.",,,False,False,False
2968622,1,,,,[Murmuring],,,False,False,False
2976463,1,,,,"Now, child...",,,False,False,False
2979298,1,,,,tell me what happened.,,,False,False,False
2981343,1,,,,Tell it all and tell it true.,,,False,False,False
2983553,1,,,,lt's a great crime to lie to a king.,,,False,False,False
2994564,1,,,,l don't know.,,,False,False,False
2996816,1,,,,"l don't remember.
Everything happened so fast.",,,False,False,False
3000903,1,,,,"- l didn't see.
- Liar!",,,False,False,False
3003406,1,,,,"- Liar, liar, liar!
- Arya!",,,False,False,False
3004950,1,,,,"- Hey, stop it! That's enough of that.
- Liar, liar, liar!",,,False,False,False
3007327,1,,,,"- Stop! Arya!
- She's as wild as that animal of hers.",,,False,False,False
3010872,1,,,,"- l want her punished.
- What would you have me do,",,,False,False,False
3012999,1,,,,whip her through the streets?,,,False,False,False
3014584,1,,,,"Damn it, children fight. It's over."," Kids argue sometimes, but they make up quickly. Everything is fine now.",,True,False,False
3017713,1,,,,"Joffrey will bear these scars
for the rest of his life.",,,False,False,False
3021966,1,,,,You let that little girl disarm you?,,,False,False,False
3031727,1,,,,"Ned, see to it that your daughter
is disciplined.",,,False,False,False
3034812,1,,,,"- l'll do the same with my son.
- Gladly, Your Grace.",,,False,False,False
3038899,1,,,,[Cersei] And what of the direwolf?,,,False,False,False
3041653,1,,,,"What of the beast
that savaged your son?",,,False,False,False
3047075,1,,,,l'd forgot the damned wolf.,,,False,False,False
3049577,1,,,,"I
We found no trace of the direwolf
Your Grace.",,,False,False,False
3052414,1,,,,No? So be it.,,,False,False,False
3055709,1,,,,We have another wolf.,,,False,False,False
3061131,1,,,,As you will.,,,False,False,False
3062883,1,,,,"- You can't mean it.
- A direwolfs no pet.",,,False,False,False
3066218,1,,,,"Get her a dog.
She'll be happier for it.",,,False,False,False
3069722,1,,,,"He doesn't mean Lady, does he?",,,False,False,False
3072392,1,,,,"No, no, not Lady!
Lady didn't bite anyone!",,,False,False,False
3075062,1,,,,"- She's good!
- Lady wasn't there!",,,False,False,False
3077272,1,,,,"- You leave her alone!
- Stop them. Don't let them do it.",,,False,False,False
3080316,1,,,,"Please, please, it wasn't Lady!",,,False,False,False
3082818,1,,,,ls this your command?,,,False,False,False
3085780,1,,,,Your Grace?,,,False,False,False
3092745,1,,,,[Door slams],,,False,False,False
3093789,1,,,,"- Where is the beast?
- Chained up outside, Your Grace.",,,False,False,False
3097292,1,,,,"Ser Ilyn, do me the honour.",,,False,False,False
3099377,1,,,,No.,,,False,False,False
3101754,1,,,,Jory...,,,False,False,False
3105258,1,,,,take the girls to their rooms.,,,False,False,False
3111597,1,,,,"- [Sansa sobbing]
- If it must be done,",,,False,False,False
3114100,1,,,,then l'll do it myself.,,,False,False,False
3116185,1,,,,ls this some trick?,,,False,False,False
3118354,1,,,,The wolf is of the North.,,,False,False,False
3121941,1,,,,She deserves better than a butcher.,,,False,False,False
3157894,1,,,,"The butcher's boy -
you rode him down?",,,False,False,False
3161564,1,,,,He ran.,,,False,False,False
3163691,1,,,,Not very fast.,,,False,False,False
3183629,1,,,,[Whines],,,False,False,False
3196642,1,,,,[Whines],,,False,False,False
3212115,1,,,,[Whimpers],,,False,False,False
3221124,1,,,,[Soft groaning],,,False,False,False
3232885,1,,,,[Lady whines],,,False,False,False
3235555,1,,,,[lnhales],,,False,False,False
3238015,1,,,,[Lady yelps],,,False,False,False
3250015,1,,,,"THAT BASTARD JOFFREY!!
Sync, corrected & Dothraki dialogue by <font color=""#3333FF"">MALAY DEV</font>
www.fb.com/titudeb",That Naughty Boy Joffrey!,,True,False,False
134237,2,,,,"Welcome, Lord Stark.",,,False,False,False
135863,2,,,,"Grand Maester Pycelle has called
a meeting of the Small Council.",,,False,False,False
139076,2,,,,The honour of your presence is requested.,,,False,False,False
142538,2,,,,"Get the girls settled in.
l'll be back in time for supper.",,,False,False,False
145832,2,,,,"- And, Jory, you go with them.
- Yes, my lord.",,,False,False,False
148501,2,,,,"lf you'd like to change into something
more appropriate...",,,False,False,False
162558,2,,,,[Doors creaking],,,False,False,False
188332,2,,,,"Thank the gods you're here, Stark.",,,False,False,False
191587,2,,,,"About time we had
some stern northern leadership.",,,False,False,False
196007,2,,,,Glad to see you're protecting the throne.,,,False,False,False
197801,2,,,,Sturdy old thing.,,,False,False,False
199886,2,,,,"How many kings' arses
have polished it, l wonder?",,,False,False,False
202388,2,,,,"Um, what's the line?",,,False,False,False
204224,2,,,,The king shits and the Hand wipes., The king behaves carelessly and the advisor cleans up.,,True,False,False
208520,2,,,,Very handsome armour.,,,False,False,False
211064,2,,,,"- Not a scratch on it.
- l know.",,,False,False,False
213482,2,,,,"People have been swinging at me for years,
but they always seem to miss.",,,False,False,False
217154,2,,,,You've chosen your opponents wisely then.,,,False,False,False
221074,2,,,,l have a knack for it.,,,False,False,False
226288,2,,,,"lt must be strange for you,
coming into this room.",,,False,False,False
231751,2,,,,"l was standing right here
when it happened.",,,False,False,False
235671,2,,,,"He was very brave, your brother.",,,False,False,False
237757,2,,,,"Your father, too.",,,False,False,False
239676,2,,,,They didn't deserve to die like that.,,,False,False,False
241802,2,,,,Nobody deserves to die like that.,,,False,False,False
244723,2,,,,But you just stood there and watched.,,,False,False,False
246683,2,,,,500 men just stood there and watched.,,,False,False,False
250437,2,,,,"All the great knights
of the Seven Kingdoms.",,,False,False,False
252481,2,,,,"You think anyone said a word, lifted a finger?",,,False,False,False
256025,2,,,,"No, Lord Stark.",,,False,False,False
258195,2,,,,"500 men and this room
was silent as a crypt.",,,False,False,False
263700,2,,,,"Except for the screams, of course,",,,False,False,False
